epoch,total time,train loss,lr,val loss
0,0,0.5740593314170838,0.0003999999999999993,0.6955450262342181
1,0,0.4292689764499664,0.0004000422227693635,0.5019193802561078
2,0,0.38542888045310975,0.00040016889033463697,0.4205401859113148
3,0,0.37305464506149294,0.0004003800004673784,0.3708666775907789
4,0,0.35592500448226927,0.0004006755494535691,0.34954572149685453
5,0,0.3464928412437439,0.00040105553209366686,0.33085528016090393
6,0,0.3476190745830536,0.0004015199417027049,0.3408106906073434
7,0,0.3410618507862091,0.0004020687701104062,0.3193530078445162
8,0,0.3258125025033951,0.0004027020076613364,0.32739841299397604
9,0,0.3263519614934921,0.0004034196432150562,0.3116496056318283
10,0,0.32818516850471496,0.0004042216641463349,0.3625332500253405
11,0,0.32688237249851226,0.0004051080563453602,0.30957566840308054
12,0,0.32269187331199645,0.00040607880421799324,0.3286376914807728
13,0,0.3290750527381897,0.0004071338906860428,0.3199174872466496
14,0,0.3152225053310394,0.0004082732971875582,0.31932805691446575
15,0,0.3166503471136093,0.0004094970036771714,0.3179516579423632
16,0,0.3224181377887726,0.0004108049886264297,0.3365179683480944
17,0,0.3236120492219925,0.00041219722902418633,0.3357744344643184
18,0,0.3127038395404816,0.0004136737003770114,0.289544729249818
19,0,0.30611894488334657,0.0004152343767096049,0.341448432632855
20,0,0.30953453183174134,0.0004168792305652685,0.29200648835727144
21,0,0.30425082743167875,0.0004186082330063876,0.3378445420946394
22,0,0.3006059557199478,0.00042042135361492795,0.2997864612511226
23,0,0.30032811522483827,0.000422318560492985,0.32096664181777407
24,0,0.3080453586578369,0.0004242998202633394,0.3083666946206774
25,0,0.3335353755950928,0.00042636509807004487,0.37607933368001667
26,0,0.3192510688304901,0.0004285143575790372,0.3010705975549562
27,0,0.3135181254148483,0.0004307475609787795,0.3464532856430326
28,0,0.30760756850242615,0.00043306466898092484,0.31570746856076376
29,0,0.29712754130363467,0.0004354656408210103,0.2978246254580362
30,0,0.2886048871278763,0.000437950434259168,0.3065660851342337
31,0,0.30866550505161283,0.0004405190055808729,0.312812545469829
32,0,0.2989663714170456,0.00044317130959770773,0.2946587822266987
33,0,0.28498710215091705,0.000445907299648168,0.31025525501796175
34,0,0.2874357497692108,0.00044872692759847024,0.40994665026664734
35,0,0.2847487568855286,0.0004516301438434057,0.39802726251738413
36,0,0.29279972016811373,0.0004546168973072109,0.2912317098650549
37,0,0.30189681649208067,0.0004576871354444699,0.3441684820822307
38,0,0.2966256231069565,0.00046084080424103196,0.3098144829273224
39,0,0.2835894304513931,0.000464077848214969,0.30267313974244253
40,0,0.2804361116886139,0.0004673982104175488,0.2932469057185309
41,0,0.2832257878780365,0.0004708018324342325,0.30115839200360434
