epoch,total time,train loss,lr,val loss
0,0,0.6361642241477966,0.0003999999999999993,0.693248314516885
1,0,0.45482364535331726,0.0004000422227693635,0.444095994744982
2,0,0.3780499744415283,0.00040016889033463697,0.3990418187209538
3,0,0.3602213478088379,0.0004003800004673784,0.3992942486490522
4,0,0.35904558062553404,0.0004006755494535691,0.4484528601169586
5,0,0.3570376121997833,0.00040105553209366686,0.331209625516619
6,0,0.3497632253170013,0.0004015199417027049,0.3454848655632564
7,0,0.34027923285961154,0.0004020687701104062,0.3776613175868988
8,0,0.33173198759555816,0.0004027020076613364,0.3161564086164747
9,0,0.33365174412727355,0.0004034196432150562,0.33220528279032024
10,0,0.3279006397724152,0.0004042216641463349,0.2933420368603298
11,0,0.33861171424388886,0.0004051080563453602,0.2758368083408901
12,0,0.3300595885515213,0.00040607880421799324,0.2911733559199742
13,0,0.31712345957756044,0.0004071338906860428,0.29072720451014383
14,0,0.3192845207452774,0.0004082732971875582,0.25910187432808535
15,0,0.32387356281280516,0.0004094970036771714,0.33350453206471037
16,0,0.35206244349479676,0.0004108049886264297,0.30173148427690777
17,0,0.3338125002384186,0.00041219722902418633,0.2907785698771477
18,0,0.32774468541145324,0.0004136737003770114,0.28901771775313784
19,0,0.3158638262748718,0.0004152343767096049,0.2859883244548525
20,0,0.3414005547761917,0.0004168792305652685,0.3228550979069301
21,0,0.34192882299423216,0.0004186082330063876,0.3271764729704176
22,0,0.32046733975410463,0.00042042135361492795,0.280357871736799
23,0,0.3163968777656555,0.000422318560492985,0.27796291027750286
24,0,0.3295025312900543,0.0004242998202633394,0.3064543306827545
25,0,0.3203172546625137,0.00042636509807004487,0.2937668561935425
26,0,0.3072412210702896,0.0004285143575790372,0.295624566929681
27,0,0.3087658542394638,0.0004307475609787795,0.29878206976822447
28,0,0.3060450327396393,0.00043306466898092484,0.2904007136821747
29,0,0.30920485854148866,0.0004354656408210103,0.3271750807762146
30,0,0.30833968579769133,0.000437950434259168,0.29319931140967775
31,0,0.30237903237342834,0.0004405190055808729,0.2765392575945173
32,0,0.3100646585226059,0.00044317130959770773,0.3041396949972425
33,0,0.29826719880104063,0.000445907299648168,0.29069678272519794
34,0,0.2952670186758041,0.00044872692759847024,0.28631415750299183
35,0,0.29412321746349335,0.0004516301438434057,0.28267630508967806
36,0,0.2960702431201935,0.0004546168973072109,0.2562541635707021
37,0,0.3057817220687866,0.0004576871354444699,0.32555622926780153
38,0,0.3185897368192673,0.00046084080424103196,0.31770439233098713
39,0,0.3051108795404434,0.000464077848214969,0.33574152418545317
40,0,0.3113926351070404,0.0004673982104175488,0.3520599220480238
41,0,0.3061552691459656,0.0004708018324342325,0.3036322806562696
42,0,0.2996148872375488,0.0004742886543857086,0.25976916149790796
43,0,0.2906362670660019,0.0004778586149289457,0.2617129034229687
44,0,0.29264065325260163,0.00048151165125826824,0.3012081980705261
45,0,0.30051659524440766,0.0004852476991064631,0.27393266771520886
46,0,0.28823185980319976,0.0004890666927459108,0.25700094763721737
47,0,0.29182607352733614,0.0004929685649897406,0.29850285393851145
48,0,0.27625966489315035,0.0004969532471930174,0.3079169456447874
49,0,0.29105464696884153,0.0005010206692539383,0.45800794661045074
50,0,0.28798540115356447,0.0005051707596150784,0.2776130757161549
51,0,0.3053606587648392,0.0005094034452646449,0.28845628457409994
52,0,0.2956312221288681,0.0005137186517377539,0.3420989215373993
53,0,0.3034900552034378,0.0005181163031177556,0.28448293677398134
54,0,0.30297318279743196,0.0005225963220375583,0.2883707412651607
55,0,0.3328298765420914,0.0005271586296809912,0.3050271953855242
56,0,0.30826513826847074,0.0005318031457841963,0.2630570392523493
57,0,0.30599604427814486,0.000536529788637035,0.28437009773084093
58,0,0.2989963287115097,0.0005413384750845261,0.25927641295960974
59,0,0.30171130478382113,0.0005462291205283135,0.30692347032683237
60,0,0.2959548455476761,0.0005512016389281494,0.30215394496917725
