epoch,total time,train loss,lr,val loss
0,0,0.6387174570560455,0.001,0.5538735560008458
1,0,0.44421403646469115,0.001,0.4438883066177368
2,0,0.4167281138896942,0.001,0.7021109674658094
3,0,0.3990826690196991,0.001,0.41114524006843567
4,0,0.3762759041786194,0.001,0.39127829670906067
5,0,0.3699007308483124,0.001,0.4653319162981851
6,0,0.37474977374076845,0.001,0.4550062801156725
7,0,0.3830493664741516,0.001,0.7076917716435024
8,0,0.3641218864917755,0.001,0.40772539377212524
9,0,0.35817806839942934,0.001,0.33542232534715105
10,0,0.3608179259300232,0.001,0.4777587077447346
11,0,0.3606248188018799,0.001,0.3674141424042838
12,0,0.34577917456626894,0.001,0.4169235889400755
13,0,0.3473480176925659,0.001,0.40186538653714315
14,0,0.34581528782844545,0.001,0.38213781799588886
15,0,0.35140018582344057,0.001,0.3661590756050178
16,0,0.3474646985530853,0.001,0.35091958940029144
17,0,0.3485800313949585,0.001,0.3957168161869049
18,0,0.33701589941978455,0.001,0.3646787724324635
19,0,0.3287008571624756,0.001,0.4051126071384975
20,0,0.32623027920722963,0.001,0.3648084934268679
21,0,0.3316222357749939,0.0001,0.3832186609506607
22,0,0.3130852663516998,0.0001,0.405659909759249
23,0,0.32484346807003023,0.0001,0.3895214285169329
24,0,0.3212416648864746,0.0001,0.39044495139803204
25,0,0.3263307636976242,0.0001,0.3312612710786717
26,0,0.3149789369106293,0.0001,0.3564304070813315
27,0,0.31829334497451783,0.0001,0.3848965529884611
28,0,0.3121710133552551,0.0001,0.36571951849120005
29,0,0.31446276903152465,0.0001,0.38359309094292776
30,0,0.31639002680778505,0.0001,0.4235952411379133
31,0,0.3136693960428238,0.0001,0.4088421421391623
32,0,0.3167432457208633,0.0001,0.3539235166140965
33,0,0.3187672793865204,0.0001,0.4499909622328622
34,0,0.3213328629732132,0.0001,0.3409771404362151
35,0,0.3098840248584747,0.0001,0.4344282065119062
36,0,0.321221604347229,0.0001,0.42107113770076204
37,0,0.31468143582344055,0.0001,0.5208605485303062
38,0,0.3192479777336121,0.0001,0.42590086800711496
39,0,0.3150198936462402,0.0001,0.372931534158332
40,0,0.30919196248054504,0.0001,0.36960342952183317
41,0,0.33237231135368345,0.0001,0.3977253649915968
42,0,0.30217761039733887,1e-05,0.3931415719645364
43,0,0.31043570041656493,1e-05,0.36660089663096834
44,0,0.3141923248767853,1e-05,0.4700342799936022
45,0,0.3111674815416336,1e-05,0.43014071243149893
46,0,0.30547566175460816,1e-05,0.4127654901572636
47,0,0.3149760341644287,1e-05,0.45880067348480225
48,0,0.31597635805606844,1e-05,0.3709235904472215
49,0,0.3082401728630066,1e-05,0.3846983696733202
50,0,0.3078585797548294,1e-05,0.4261931436402457
51,0,0.3159406268596649,1e-05,0.4062775416033609
52,0,0.31344722867012026,1e-05,0.3630748311323779
53,0,0.3179002344608307,1e-05,0.3715652653149196
54,0,0.31728081822395326,1e-05,0.3822524898818561
55,0,0.3117487871646881,1e-05,0.4263402947357723
56,0,0.31238473296165464,1e-05,0.40481650829315186
57,0,0.3163439750671387,1e-05,0.4413822144269943
58,0,0.30958082973957063,1e-05,0.3841418262038912
59,0,0.3068835312128067,1e-05,0.397859662771225
60,0,0.31212677180767057,1e-05,0.4260039840425764
61,0,0.3061142808198929,1e-05,0.45930999517440796
62,0,0.3120787990093231,1e-05,0.43667423725128174
63,0,0.31750043749809265,1.0000000000000002e-06,0.3507270961999893
64,0,0.3086752378940582,1.0000000000000002e-06,0.39169950996126446
65,0,0.3098803973197937,1.0000000000000002e-06,0.4228417192186628
66,0,0.32833280861377717,1.0000000000000002e-06,0.538843069757734
67,0,0.31219656705856325,1.0000000000000002e-06,0.4277840426989964
68,0,0.3085354709625244,1.0000000000000002e-06,0.41965230873652865
69,0,0.3113040763139725,1.0000000000000002e-06,0.4901433672223772
70,0,0.31049789547920226,1.0000000000000002e-06,0.4785511706556593
71,0,0.30973914921283724,1.0000000000000002e-06,0.3553577022893088
72,0,0.32334559023380277,1.0000000000000002e-06,0.42881559474127634
