epoch,total time,train loss,lr,val loss
0,0,0.5730424880981445,0.0003999999999999993,0.7018967866897583
1,0,0.4286962854862213,0.0004000422227693635,0.4025447091885975
2,0,0.3971115267276764,0.00040016889033463697,0.40041251267705646
3,0,0.3731810402870178,0.0004003800004673784,0.3714860549994877
4,0,0.36859092593193055,0.0004006755494535691,0.3808501192501613
5,0,0.3486879003047943,0.00040105553209366686,0.3382564101900373
6,0,0.3557098019123077,0.0004015199417027049,0.36329779028892517
7,0,0.3385565733909607,0.0004020687701104062,0.33368622192314695
8,0,0.34137754142284393,0.0004027020076613364,0.335278651544026
9,0,0.3382766544818878,0.0004034196432150562,0.32109869165079935
10,0,0.33518503546714784,0.0004042216641463349,0.3257733072553362
11,0,0.3300308036804199,0.0004051080563453602,0.31044683286121916
12,0,0.33046774566173553,0.00040607880421799324,0.3670732889856611
13,0,0.32875195622444153,0.0004071338906860428,0.34843489101954866
14,0,0.32654150485992434,0.0004082732971875582,0.30481731998068945
15,0,0.332251615524292,0.0004094970036771714,0.32705922637666973
16,0,0.3276056641340256,0.0004108049886264297,0.31600549284900936
17,0,0.315432505607605,0.00041219722902418633,0.3027087620326451
18,0,0.3113154572248459,0.0004136737003770114,0.3302976403917585
19,0,0.3117530757188797,0.0004152343767096049,0.35382128187588285
20,0,0.31843829035758975,0.0004168792305652685,0.32463781961372923
21,0,0.31907570660114287,0.0004186082330063876,0.30272514186799526
22,0,0.3068630200624466,0.00042042135361492795,0.3028802445956639
23,0,0.3118488454818726,0.000422318560492985,0.31571154083524433
24,0,0.3105829507112503,0.0004242998202633394,0.33050136055265156
25,0,0.31430491268634797,0.00042636509807004487,0.2973422259092331
26,0,0.29998889803886414,0.0004285143575790372,0.37091888061591555
27,0,0.3011421698331833,0.0004307475609787795,0.3385054426533835
28,0,0.3043773508071899,0.00043306466898092484,0.3562239961964743
29,0,0.308641077876091,0.0004354656408210103,0.28422837065798895
30,0,0.3015677982568741,0.000437950434259168,0.30935709391321453
31,0,0.2962437528371811,0.0004405190055808729,0.3038626866681235
32,0,0.2999393880367279,0.00044317130959770773,0.3170801741736276
33,0,0.3045990031957626,0.000445907299648168,0.3038530456168311
34,0,0.3037909233570099,0.00044872692759847024,0.3598113890205111
35,0,0.31074860751628874,0.0004516301438434057,0.3074491705213274
36,0,0.30035952568054197,0.0004546168973072109,0.2950965623770441
37,0,0.3064131385087967,0.0004576871354444699,0.34181212527411325
38,0,0.29636987388134,0.00046084080424103196,0.32432047171252115
39,0,0.29024551570415497,0.000464077848214969,0.30275266085352215
40,0,0.29696750223636625,0.0004673982104175488,0.3387970115457262
41,0,0.29187393963336944,0.0004708018324342325,0.29005601150648935
42,0,0.29683514416217804,0.0004742886543857086,0.3582042796271188
43,0,0.28903671383857726,0.0004778586149289457,0.2957753155912672
44,0,0.30925747513771057,0.00048151165125826824,0.29661465542657034
45,0,0.29426934242248537,0.0004852476991064631,0.33385652942316874
46,0,0.2940205478668213,0.0004890666927459108,0.3218244058745248
47,0,0.28939030587673187,0.0004929685649897406,0.3077930914504187
48,0,0.29587948203086856,0.0004969532471930174,0.3545172257082803
49,0,0.2870280468463898,0.0005010206692539383,0.29171813066516605
50,0,0.2938059282302856,0.0005051707596150784,0.34075893248830524
51,0,0.29254390478134157,0.0005094034452646449,0.3394929681505476
52,0,0.29321511745452883,0.0005137186517377539,0.31239254772663116
53,0,0.3008988511562347,0.0005181163031177556,0.28384106925555636
54,0,0.30221772611141207,0.0005225963220375583,0.31467130141598837
55,0,0.3256534296274185,0.0005271586296809912,0.3305587257657732
56,0,0.31768468141555783,0.0005318031457841963,0.3557989810194288
57,0,0.3155686092376709,0.000536529788637035,0.30686087693486896
58,0,0.3034860610961914,0.0005413384750845261,0.45785451361111235
59,0,0.29336079239845275,0.0005462291205283135,0.2968134880065918
60,0,0.284480077624321,0.0005512016389281494,0.2872438643659864
61,0,0.2826551181077957,0.0005562559428034086,0.2939747018473489
62,0,0.2803338009119034,0.0005613919432346307,0.3110582275050027
63,0,0.2913522291183472,0.0005666095498650797,0.2785469634192331
64,0,0.28145079731941225,0.0005719086709023435,0.30834953274045673
65,0,0.2831989461183548,0.0005772892131199314,0.29989100992679596
66,0,0.28892874479293823,0.0005827510818589322,0.3192828361477171
67,0,0.2817297804355621,0.0005882941810296666,0.26574706924813135
68,0,0.2748428243398666,0.0005939184131133896,0.269912169447967
69,0,0.29424321293830874,0.0005996236791639912,0.3066018351486751
70,0,0.29399121344089507,0.0006054098788097519,0.32131442427635193
71,0,0.2866735339164734,0.0006112769102550979,0.2880182670695441
72,0,0.27800844371318817,0.0006172246702824003,0.32744141135896954
73,0,0.27171641945838926,0.0006232530542537827,0.3161146470478603
74,0,0.279857360124588,0.0006293619561129667,0.31140963094575064
75,0,0.2672818315029144,0.0006355512683871405,0.30576871974127634
76,0,0.2754173940420151,0.0006418208821888406,0.3597626345498221
77,0,0.2666030257940292,0.0006481706872178781,0.37727087097508566
78,0,0.26920961916446684,0.0006546005717632721,0.31646120122500826
79,0,0.26712075650691985,0.0006611104227052175,0.27670273397650036
80,0,0.2694033908843994,0.0006677001255170761,0.3466964704649789
81,0,0.3010579788684845,0.0006743695642673856,0.34067236525671823
82,0,0.3043909478187561,0.0006811186216219116,0.3905638796942575
83,0,0.2971057081222534,0.0006879471788456947,0.27826764434576035
84,0,0.2897493863105774,0.0006948551158051548,0.32303984463214874
85,0,0.2905624586343765,0.0007018423109701952,0.2755228259733745
86,0,0.2875558769702911,0.0007089086414163465,0.3468012149844851
87,0,0.2761980414390564,0.0007160539828269252,0.2995526151997702
88,0,0.2782918149232864,0.0007232782094952206,0.2758834074650492
89,0,0.26840769648551943,0.0007305811943267102,0.295466633779662
90,0,0.2796154010295868,0.0007379628088412925,0.2889721074274608
91,0,0.2806417053937912,0.0007454229231755472,0.3429933956691197
92,0,0.278571680188179,0.0007529614060850214,0.2894500440784863
93,0,0.2872779870033264,0.0007605781249465371,0.2792914392692702
94,0,0.27999131977558134,0.0007682729457605293,0.31984421610832214
95,0,0.27035903990268706,0.0007760457331533899,0.4312033142362322
96,0,0.26872482419013977,0.0007838963503798719,0.27109674364328384
97,0,0.2683487433195114,0.0007918246593254727,0.2617468216589519
98,0,0.26536251306533815,0.0007998305205088735,0.2771887704730034
99,0,0.2589393401145935,0.0008079137930843971,0.2806399145296642
