epoch,total time,train loss,lr,val loss
0,0,0.5173224639892579,0.0003999999999999993,0.7238426293645587
1,0,0.40730138540267946,0.0004000422227693635,0.5838160514831543
2,0,0.3832476878166199,0.00040016889033463697,0.3865693850176675
3,0,0.3552380418777466,0.0004003800004673784,0.34297854559762136
4,0,0.3385372281074524,0.0004006755494535691,0.30909527838230133
5,0,0.33727658867835997,0.00040105553209366686,0.3300730458327702
6,0,0.32362346827983857,0.0004015199417027049,0.3378003452505384
7,0,0.3172184306383133,0.0004020687701104062,0.2806513713938849
8,0,0.31489585757255556,0.0004027020076613364,0.2838966186557497
9,0,0.30875024139881135,0.0004034196432150562,0.316649602992194
10,0,0.29733779072761535,0.0004042216641463349,0.2751360333391598
11,0,0.3002143335342407,0.0004051080563453602,0.32325211805956705
12,0,0.29699253737926484,0.00040607880421799324,0.2984715444701059
13,0,0.298251046538353,0.0004071338906860428,0.2914681541068213
14,0,0.3003788858652115,0.0004082732971875582,0.2792964939560209
15,0,0.29734626948833465,0.0004094970036771714,0.2986647124801363
16,0,0.27872220635414124,0.0004108049886264297,0.3025182443005698
17,0,0.2936268550157547,0.00041219722902418633,0.3647927301270621
18,0,0.29065298676490786,0.0004136737003770114,0.3205034519944872
19,0,0.27963660180568695,0.0004152343767096049,0.30651162777628216
20,0,0.28891064882278444,0.0004168792305652685,0.28983170858451296
21,0,0.27749212086200714,0.0004186082330063876,0.24458063979234015
22,0,0.2851018190383911,0.00042042135361492795,0.28381905598299845
23,0,0.2783560639619827,0.000422318560492985,0.27104667467730387
24,0,0.2969757437705994,0.0004242998202633394,0.27552588284015656
25,0,0.2907309144735336,0.00042636509807004487,0.2862682981150491
26,0,0.28386811912059784,0.0004285143575790372,0.2596817708441189
27,0,0.2709010255336761,0.0004307475609787795,0.2746077690805708
28,0,0.28143847405910494,0.00043306466898092484,0.265146010688373
29,0,0.28545131266117096,0.0004354656408210103,0.25881095443453106
30,0,0.29115431308746337,0.000437950434259168,0.28307340826307026
31,0,0.27800652861595154,0.0004405190055808729,0.2936257890292576
32,0,0.25987849831581117,0.00044317130959770773,0.28625012721334187
33,0,0.25969753444194793,0.000445907299648168,0.2752514524119241
34,0,0.25824663519859314,0.00044872692759847024,0.2736515573092869
35,0,0.2544473123550415,0.0004516301438434057,0.2787409339632307
36,0,0.267385710477829,0.0004546168973072109,0.2664372665541513
37,0,0.26948915898799897,0.0004576871354444699,0.30029071654592243
38,0,0.2626297158002853,0.00046084080424103196,0.29956305027008057
39,0,0.26936429381370547,0.000464077848214969,0.24527800508907863
40,0,0.27875240474939345,0.0004673982104175488,0.25616766991359846
41,0,0.2833207017183304,0.0004708018324342325,0.28048738837242126
42,0,0.2768185096979141,0.0004742886543857086,0.28043113010270254
43,0,0.2608867704868317,0.0004778586149289457,0.27018947899341583
44,0,0.2544730079174042,0.00048151165125826824,0.2596410300050463
45,0,0.2615369176864624,0.0004852476991064631,0.24498925570930755
46,0,0.26952888548374176,0.0004890666927459108,0.2925030503954206
47,0,0.26277524352073667,0.0004929685649897406,0.29202150447028025
48,0,0.2542788678407669,0.0004969532471930174,0.2642227091959545
49,0,0.2590894740819931,0.0005010206692539383,0.2900152547018869
50,0,0.27689453661441804,0.0005051707596150784,0.25850810962063925
51,0,0.27731606900691985,0.0005094034452646449,0.3537611833640507
52,0,0.26936967313289645,0.0005137186517377539,0.26946791793618885
53,0,0.24894233167171478,0.0005181163031177556,0.2382796789918627
54,0,0.2542703300714493,0.0005225963220375583,0.2645764819213322
55,0,0.265733300447464,0.0005271586296809912,0.310192346572876
56,0,0.29024964034557343,0.0005318031457841963,0.2609681552941246
57,0,0.28072039783000946,0.000536529788637035,0.2653670161962509
58,0,0.26226149320602415,0.0005413384750845261,0.3004197691168104
59,0,0.25948266088962557,0.0005462291205283135,0.31690764852932524
60,0,0.26592115640640257,0.0005512016389281494,0.286657269511904
61,0,0.2542731714248657,0.0005562559428034086,0.2855877514396395
62,0,0.2578628408908844,0.0005613919432346307,0.24236691104514257
63,0,0.24598508596420288,0.0005666095498650797,0.2477134998355593
64,0,0.23990286231040955,0.0005719086709023435,0.2568413402353014
65,0,0.24010385870933532,0.0005772892131199314,0.27508376113006044
66,0,0.2580351388454437,0.0005827510818589322,0.25419725051948
67,0,0.25909701228141785,0.0005882941810296666,0.29491312163216726
68,0,0.2402559143304825,0.0005939184131133896,0.2579288227217538
69,0,0.24464889526367187,0.0005996236791639912,0.4145334873880659
70,0,0.2356582647562027,0.0006054098788097519,0.29611706733703613
71,0,0.24596856236457826,0.0006112769102550979,0.2444530874490738
72,0,0.24255784571170808,0.0006172246702824003,0.2536902959857668
73,0,0.24445538759231566,0.0006232530542537827,0.24043151204075133
74,0,0.22500790536403656,0.0006293619561129667,0.25432452133723665
75,0,0.24694079518318177,0.0006355512683871405,0.24404078934873855
76,0,0.27037845849990844,0.0006418208821888406,0.2521302402019501
77,0,0.2600409811735153,0.0006481706872178781,0.25269703779901775
78,0,0.2533748859167099,0.0006546005717632721,0.26616952248982023
79,0,0.2387215268611908,0.0006611104227052175,0.27147796962942394
80,0,0.23960263073444366,0.0006677001255170761,0.28126274900777
81,0,0.2388763701915741,0.0006743695642673856,0.24561517579214914
82,0,0.23955714583396912,0.0006811186216219116,0.23937023590717996
83,0,0.24287282109260558,0.0006879471788456947,0.27573501425130026
84,0,0.257240806221962,0.0006948551158051548,0.25598191363470896
85,0,0.2494822233915329,0.0007018423109701952,0.26587800468717304
86,0,0.24127868413925171,0.0007089086414163465,0.2529320354972567
87,0,0.23246841967105866,0.0007160539828269252,0.23624082122530257
88,0,0.22531010448932648,0.0007232782094952206,0.2766329220363072
89,0,0.22793356478214263,0.0007305811943267102,0.22260186501911708
90,0,0.2300571995973587,0.0007379628088412925,0.22997593613607542
91,0,0.22346112370491028,0.0007454229231755472,0.2503703864557402
92,0,0.23537218570709229,0.0007529614060850214,0.2910495421716145
93,0,0.24890100061893464,0.0007605781249465371,0.34081578467573437
94,0,0.2529105669260025,0.0007682729457605293,0.2398923709988594
95,0,0.25577834010124206,0.0007760457331533899,0.29727096429892946
96,0,0.2527680253982544,0.0007838963503798719,0.3251196507896696
97,0,0.23688900530338286,0.0007918246593254727,0.2946862578392029
98,0,0.23507446110248564,0.0007998305205088735,0.26550333414758953
99,0,0.23950866222381592,0.0008079137930843971,0.3000334245818002
