epoch,total time,train loss,lr,val loss
0,0,0.5243086445331574,0.0003999999999999993,0.7541970780917576
1,0,0.405986362695694,0.0004000422227693635,0.5582789182662964
2,0,0.37263070940971377,0.00040016889033463697,0.37804592081478666
3,0,0.3701562547683716,0.0004003800004673784,0.4453330082552774
4,0,0.3544866466522217,0.0004006755494535691,0.3551880845001766
5,0,0.3486305809020996,0.00040105553209366686,0.3264469823666981
6,0,0.3408898091316223,0.0004015199417027049,0.3174422170434679
7,0,0.33561169147491454,0.0004020687701104062,0.2970642362322126
8,0,0.3298159629106522,0.0004027020076613364,0.40561736481530325
9,0,0.3343315029144287,0.0004034196432150562,0.31765212970120565
10,0,0.3330570822954178,0.0004042216641463349,0.3052602027143751
11,0,0.3249587845802307,0.0004051080563453602,0.3256565971033914
12,0,0.3275594639778137,0.00040607880421799324,0.32687146748815266
13,0,0.33112279295921326,0.0004071338906860428,0.3319643608161381
14,0,0.3185321974754334,0.0004082732971875582,0.3423357605934143
15,0,0.31305301129817964,0.0004094970036771714,0.3544095073427473
16,0,0.3302996039390564,0.0004108049886264297,0.3342972440379007
17,0,0.31984748005867003,0.00041219722902418633,0.32886612841061186
18,0,0.32355326414108276,0.0004136737003770114,0.30372449436358046
19,0,0.3137350356578827,0.0004152343767096049,0.35500556230545044
20,0,0.3263132107257843,0.0004168792305652685,0.31877915986946653
21,0,0.31857197701931,0.0004186082330063876,0.36286661028862
22,0,0.3069267201423645,0.00042042135361492795,0.2941972443035671
23,0,0.3064408737421036,0.000422318560492985,0.30458665106977734
24,0,0.3188836109638214,0.0004242998202633394,0.32651959572519573
25,0,0.3252691221237183,0.00042636509807004487,0.34936629022870747
26,0,0.3143585878610611,0.0004285143575790372,0.3542267552443913
27,0,0.30907204151153567,0.0004307475609787795,0.28293650038540363
28,0,0.30192386388778686,0.00043306466898092484,0.33766792501722065
29,0,0.2996739858388901,0.0004354656408210103,0.2972509924854551
30,0,0.2942405796051025,0.000437950434259168,0.40833976013319834
31,0,0.31336097717285155,0.0004405190055808729,0.3114085240023477
32,0,0.31351491272449494,0.00044317130959770773,0.4861257714884622
33,0,0.3141719400882721,0.000445907299648168,0.378052647624697
34,0,0.3023297846317291,0.00044872692759847024,0.39762588483946665
35,0,0.3172502565383911,0.0004516301438434057,0.5764869728258678
36,0,0.3184231686592102,0.0004546168973072109,0.32737048821789877
37,0,0.3120064717531204,0.0004576871354444699,0.2877483011356422
38,0,0.29247419357299803,0.00046084080424103196,0.35728977833475384
39,0,0.29963896572589876,0.000464077848214969,0.321726598909923
40,0,0.29425763607025146,0.0004673982104175488,0.36169647318976267
41,0,0.2871494948863983,0.0004708018324342325,0.33552806292261395
42,0,0.31750515937805174,0.0004742886543857086,0.32025809798921856
43,0,0.2935135906934738,0.0004778586149289457,0.2804482951760292
44,0,0.3051738691329956,0.00048151165125826824,0.3199881442955562
45,0,0.2979572457075119,0.0004852476991064631,0.3481873401573726
46,0,0.28640409171581266,0.0004890666927459108,0.2885139967714037
47,0,0.28432262122631075,0.0004929685649897406,0.34725608570235117
